Training start time (UTC): 1970-01-01 02:00:00
IR,RED,Ax,Ay,Az
101907,85443,6520,6212,-8480
101909,85418,7120,6024,-9764
101906,85433,7104,6444,-10932
101886,85393,6324,7152,-11720
101913,85414,5820,7880,-12596
101894,85379,5232,8116,-13416
101883,85420,4544,8092,-13640
101876,85374,4168,8452,-13448
101896,85424,3816,9200,-13404
101870,85375,3696,10056,-13520
101897,85467,3576,10188,-14080
101833,85369,3860,10160,-14836
101869,85442,4016,9624,-15552
101854,85368,4312,8764,-15540
101880,85411,4200,8316,-15712
101838,85426,3848,7248,-15772
101894,85427,4316,6036,-15060
101910,85448,4372,4708,-14344
101910,85433,4980,3968,-14184
101961,85489,7572,4056,-16060
101934,85433,9656,4772,-17120
101953,85456,11432,5964,-19344
101922,85407,10428,5880,-20168
101954,85444,6820,5524,-19204
101914,85417,3868,5800,-18184
101939,85452,232,6484,-17928
101928,85423,-1768,6916,-17480
101966,85424,-3312,6376,-16972
101929,85427,-3016,5292,-17024
101945,85440,-900,4456,-15508
101968,85453,1964,4180,-15424
102018,85491,5760,4016,-14900
102042,85476,8904,4208,-14168
102062,85492,11668,3956,-13528
102040,85436,12784,3620,-13068
101991,85454,12696,3320,-12192
101921,85359,11960,4016,-11920
101872,85368,10584,5232,-11984
101791,85331,7916,6688,-11848
101845,85415,6164,7416,-11876
101795,85384,4612,7056,-10344
101870,85486,3860,5988,-9652
101830,85409,3816,4916,-9412
101854,85439,3940,4408,-9768
101809,85411,5040,3956,-10536
101826,85427,5436,3256,-11260
101845,85441,5356,2400,-10712
101937,85456,5840,2628,-10696
102042,85520,6308,4004,-10544
102046,85497,6716,5160,-10588
102102,85538,7428,6020,-10552
102039,85474,7596,6196,-10152
101988,85401,7780,5996,-9956
101924,85381,7972,6096,-10020
101883,85357,8244,6084,-10416
101864,85347,8612,6052,-10524
101851,85359,9216,5792,-10784
101856,85365,9580,5936,-10848
101869,85370,9772,6412,-11640
101879,85355,9668,6888,-12388
101873,85373,8680,7280,-13232
101894,85348,7848,7864,-14056
101924,85355,6640,8308,-15148
101929,85362,5640,8804,-16524
101946,85377,4500,9192,-17692
101956,85372,3576,9392,-17384
101973,85408,3340,10012,-16920
101953,85407,4664,11968,-16684
101958,85435,5360,13396,-15732
101950,85440,6084,13936,-15184
101927,85430,6524,13468,-14800
101920,85448,6024,11916,-14144
101911,85443,4948,10476,-13380
101900,85461,3872,9504,-12880
101919,85495,2788,9736,-12580
101936,85508,2320,10736,-12656
101965,85511,2052,11760,-12276
101998,85493,2484,12196,-12384
102011,85524,3476,11948,-12640
101995,85506,5120,11296,-13460
101989,85493,6124,10520,-13604
101965,85450,6812,9760,-13880
101934,85463,6720,9760,-13656
101941,85456,5916,10628,-13524
101917,85455,5252,12092,-13832
101917,85460,4180,12648,-14388
101922,85445,2700,12068,-14192
101940,85448,1992,11164,-14144
101958,85447,1780,10644,-13520
101959,85465,1856,10540,-12076
101983,85459,2112,10880,-11160
102005,85476,2340,11496,-10012
102012,85484,2564,11664,-8932
102026,85468,2748,11280,-8404
102015,85467,2984,10820,-8996
102019,85456,2780,10380,-8756
101981,85450,2812,10084,-8936
101976,85445,2800,9396,-9400
101946,85433,2996,8708,-9568
101955,85432,3308,8272,-9588
101957,85440,3960,7740,-9244
101946,85441,4896,7284,-9592
101959,85443,5376,7624,-9512
101949,85462,5348,7112,-11156
101970,85452,5252,7500,-12736
101960,85449,5028,7680,-14236
101959,85454,5092,8208,-15012
101971,85462,4560,8348,-15616
101985,85458,4148,8204,-16212
101976,85481,3572,7608,-15764
101988,85457,3684,7160,-16520
101982,85464,3976,6824,-16536
101961,85461,4724,6892,-16280
101953,85456,5348,6676,-16356
101963,85450,6208,6832,-15092
101973,85460,6316,6516,-14604
101967,85459,6484,6056,-14284
101957,85433,6796,5692,-14868
101966,85445,7156,5628,-14972
101963,85452,8684,5716,-16304
101935,85416,10964,6140,-18092
101936,85404,12524,7360,-19124
101918,85389,12376,8444,-19816
101909,85385,10396,9512,-19644
101909,85365,7400,9360,-19384
101886,85345,4356,8896,-18396
101880,85354,1524,8136,-17340
101884,85359,-588,6600,-16804
101899,85406,-580,4464,-16648
101945,85416,752,3280,-14180
102003,85461,4372,4104,-12236
102099,85526,8136,5656,-9692
102176,85547,12676,7160,-6328
102181,85557,16208,7592,-4356
102128,85530,17756,7756,-4312
102049,85487,17008,7560,-5356
101980,85482,14404,8580,-7188
101943,85496,11372,10352,-9012
101965,85495,8088,12152,-10048
101974,85528,5252,12748,-10976
101974,85511,2712,12740,-9768
101981,85488,1024,12276,-9388
101954,85465,-348,12392,-10228
101943,85444,-348,11896,-11360
101937,85454,-128,10840,-11012
101961,85475,100,9456,-11084
102041,85516,944,8488,-10864
102149,85575,1996,7600,-10644
102249,85617,3212,7308,-10228
102294,85624,4572,6772,-9816
102308,85619,5660,6292,-9872
102277,85589,6208,5876,-9864
102212,85544,6776,5652,-9948
102123,85496,6728,5272,-10240
102053,85469,6836,5108,-10228
102022,85442,7036,5688,-10124
101967,85423,7200,5692,-10036
101955,85429,7500,5704,-9892
101952,85426,8200,5604,-10472
101937,85425,8480,5200,-10684
101919,85423,9080,5192,-11696
101934,85433,9532,4896,-12532
101949,85455,10200,4416,-13216
101964,85474,10236,4332,-13876
101968,85486,9888,5164,-14340
101964,85493,9132,6692,-15012
101973,85487,8040,8164,-15232
101968,85479,6840,8296,-14992
101941,85491,6004,7660,-14396
101946,85500,5848,7512,-12828
101924,85486,6196,7588,-11780
101917,85465,7132,8532,-11084
101910,85482,8168,9996,-11080
101905,85441,9352,12064,-12436
101896,85436,10144,12376,-14632
101889,85417,9956,9984,-16792
101895,85411,9036,7184,-17632
101911,85412,8540,4932,-17992
101923,85436,8056,5340,-18080
101986,85451,7556,6872,-18452
102013,85449,7340,9168,-17964
102011,85439,7144,11196,-16700
102040,85434,7136,13224,-15284
102021,85439,7612,14308,-14324
101996,85421,7936,14776,-14100
101980,85405,8276,13776,-13200
101973,85414,8276,12240,-12432
101942,85449,7712,11084,-11656
101954,85459,6864,11288,-11132
101962,85469,6056,12116,-10772
101967,85470,5160,12432,-11168
101980,85468,4920,12504,-11364
101989,85469,5584,11936,-11848
102005,85481,6288,10760,-11360
101999,85473,6888,10136,-10676
101989,85476,7312,10292,-10252
101990,85446,6996,10308,-9448
101969,85444,6368,10888,-8672
101963,85449,5688,12116,-8664
101955,85432,5280,12452,-9316
101936,85425,4596,12112,-9400
101941,85440,4004,11572,-9192
101944,85445,3444,11112,-9192
101947,85443,3152,10984,-9404
101965,85446,3520,11656,-8984
101971,85458,3812,12080,-9012
101992,85447,3716,11720,-9976
101980,85442,3820,10856,-11304
101984,85436,3780,10016,-12168
101981,85446,3596,9976,-12184
101973,85429,3576,10212,-12536
101982,85416,3200,10596,-12720
101972,85424,3240,10948,-12728
101966,85410,3164,10828,-12748
101939,85415,3068,10360,-12484
101927,85396,3000,9452,-12180
101909,85401,2964,8492,-12424
101942,85465,2764,8096,-12576
101890,85395,2812,7464,-12584
101931,85480,3248,7164,-13208
101889,85399,5084,7484,-14800
101935,85438,7000,8564,-16720
101912,85420,8616,9740,-18484
101920,85439,8960,9992,-18812
101886,85411,8400,8852,-18372
101891,85426,7044,7828,-17768
101914,85428,4904,6412,-17244
101897,85391,3096,5720,-16648
101925,85449,1480,5008,-16024
101871,85409,784,4596,-15668
101927,85425,664,4168,-15060
101908,85421,1176,3604,-14328
101933,85435,2132,2640,-13544
101921,85443,3432,1892,-12820
101972,85465,4900,1572,-11788
101969,85434,6224,1992,-11612
102013,85458,7192,2364,-11296
101987,85429,7712,2284,-11132
101954,85447,7880,1688,-11820
101917,85412,7556,1068,-12016
101877,85405,7520,280,-12320
101863,85359,7088,-316,-12548
101848,85378,6820,-836,-13072
101808,85357,6900,-692,-13460
101817,85388,7136,-400,-13860
101792,85336,7188,140,-14136
101802,85405,7388,960,-14872
101745,85323,7448,1616,-14612
101808,85415,7228,2176,-14388
101742,85341,6968,2528,-13760
101789,85410,6792,3212,-13456
101786,85336,6552,4596,-13112
101792,85383,6832,5856,-13232
101773,85369,6600,6884,-13324
101792,85372,6632,7748,-13636
101802,85400,6616,8724,-14080
101806,85365,6856,9252,-14140
101827,85413,7076,10060,-14352
101804,85363,7376,10220,-14900
101842,85391,7564,9664,-15300
101819,85375,7680,9244,-15320
101855,85391,7700,8412,-16200
101803,85374,8048,7272,-16668
101824,85379,8604,5984,-17092
101815,85386,9232,5312,-16988
101838,85372,9984,4580,-16308
101819,85344,10240,3856,-15768
101838,85359,10312,3152,-14908
101792,85343,9992,2904,-13840
101802,85367,9464,2864,-13136
101800,85345,8912,3288,-12208
101810,85366,8128,3760,-11656
101806,85332,7776,4228,-10976
101799,85365,7740,4868,-10876
101781,85317,7676,5452,-10524
101795,85368,7772,6120,-10916
101772,85333,7624,6624,-11476
101804,85403,7676,7288,-12312
101767,85342,7580,7744,-14296
101814,85412,7064,7864,-14972
101788,85350,6324,7840,-15740
101844,85397,5664,8136,-16128
101800,85387,5100,8876,-15964
101840,85411,4544,9408,-16060
101837,85414,4224,9768,-15692
101860,85371,4216,9720,-15216
101867,85427,4688,9720,-14284
101850,85364,5440,9524,-13560
101871,85408,6136,9504,-12464
101845,85369,6404,9448,-11536
101870,85401,6520,9628,-10504
101838,85385,6108,10116,-9876
101897,85425,5692,10624,-9292
101864,85398,5204,11112,-8776
101916,85398,5068,11456,-9248
101880,85405,4860,10984,-10124
101912,85419,4092,10136,-10572
101905,85412,3904,9652,-11080
101926,85412,3580,9588,-11044
101928,85422,3336,9868,-10816
101950,85445,3224,10316,-10712
101949,85409,3472,10392,-11272
101972,85444,3944,10264,-12148
101936,85394,4080,9704,-12680
101954,85443,4688,9296,-12684
101935,85387,4976,9008,-12896
101982,85473,5224,8732,-13000
101919,85423,5596,8840,-13080
101971,85490,5572,9232,-12960
101943,85428,5472,9620,-13096
101993,85480,5524,10060,-13076
101957,85478,5824,10384,-13168
101992,85494,6200,10664,-13356
101996,85510,6312,10012,-13452
101988,85496,6592,9400,-13484
102008,85504,7016,8596,-13912
101974,85464,7328,8252,-13936
101982,85491,7448,8184,-14024
101946,85431,7328,8172,-14336
101979,85449,7476,8248,-14664
101930,85418,7532,8064,-15164
101966,85454,7360,7608,-14396
101912,85419,7656,7644,-14176
101941,85441,7580,7364,-13572
101917,85410,7672,7072,-13152
101927,85427,7576,7188,-12896
101904,85413,7680,7216,-12808
101886,85416,7640,7544,-13232
101885,85412,7472,7776,-13516
101880,85406,7440,8116,-14100
101872,85391,7516,8296,-14544
101909,85425,7820,7972,-15020
101891,85392,8552,6900,-15180
101909,85430,9368,5056,-15372
101894,85393,10496,3740,-15168
101927,85439,11440,2680,-15240
101884,85373,11748,1748,-15148
101927,85474,11688,1012,-15040
101872,85405,11224,440,-14700
101931,85450,10956,280,-14344
101888,85420,10636,708,-14188
101909,85450,10764,1452,-13468
101881,85452,11140,2652,-11760
101911,85473,11552,2932,-10848
101901,85468,12148,3188,-9140
101903,85473,12180,3712,-7960
101942,85507,11640,4604,-7184
101922,85460,10880,5784,-6948
101937,85503,9400,7028,-6912
101907,85464,8228,7864,-7252
101953,85483,6924,8548,-7800
101923,85471,5956,8668,-8172
101973,85505,5144,7788,-8644
101961,85482,5196,6968,-9264
101995,85495,5804,6192,-9620
101970,85479,6184,5616,-10556
101998,85487,7092,4864,-11408
101971,85453,7752,4656,-11812
101962,85480,8184,4364,-12740
101954,85446,8416,4156,-13320
101960,85458,8456,4100,-13868
101924,85441,8556,3800,-14360
101932,85465,8728,3332,-14528
101898,85394,8944,3052,-14588
101906,85454,9836,2708,-14400
101876,85389,10752,2312,-13764
101903,85480,11648,2568,-13108
101864,85422,11956,3208,-12448
101910,85487,11596,3916,-12096
101852,85422,10916,4424,-11988
101906,85472,10400,4448,-11760
101901,85477,9960,4900,-11844
101920,85482,9664,5656,-11700
101917,85500,9592,6116,-11584
101954,85497,10092,6284,-11604
101964,85505,10588,6280,-11068
101953,85471,10796,6468,-10840
101962,85513,10624,6660,-10620
101951,85451,10224,6860,-10316
101984,85492,9520,7436,-10452
101939,85474,8952,7868,-10536
101969,85489,8692,8836,-12484
101925,85448,8728,8668,-14700
101966,85443,8764,7716,-14968
101930,85447,9148,7564,-15460
101947,85444,9240,7512,-15948
101931,85432,9452,7568,-16788
101935,85421,9836,7808,-18428
101900,85411,9916,7580,-19128
101904,85419,9292,6840,-18760
101873,85386,8604,6564,-18184
101875,85416,7612,6112,-16800
101832,85367,7300,5932,-15700
101847,85402,7220,5716,-14604
101816,85348,7276,5932,-13328
101841,85380,7328,6376,-12456
101779,85362,7596,6940,-11076
101837,85424,8092,7584,-10892
101770,85354,8816,8024,-10572
101836,85444,9124,7828,-9844
101820,85388,9216,7096,-9080
101853,85418,9020,6428,-8896
101824,85424,8480,6088,-8284
101859,85436,7500,6184,-7600
101891,85441,7008,6712,-7948
101855,85411,6624,6860,-8208
101903,85457,6272,6196,-8688
101867,85418,6532,5216,-9188
101897,85452,7072,4192,-9480
101867,85430,7472,3740,-9668
101935,85456,7904,3888,-10184
101899,85414,8120,3888,-10652
101918,85438,8144,4360,-10972
101893,85437,8044,4940,-11348
101930,85412,7572,5688,-11900
101895,85413,7240,5856,-12536
101891,85417,6964,5964,-12836
101887,85405,6744,5960,-13072
101873,85414,6852,6060,-13372
101865,85397,6920,6064,-14020
101872,85402,7172,6132,-14152
101867,85365,7240,6424,-14632
101872,85406,7444,6952,-15036
101849,85354,7640,7244,-15456
101886,85411,7812,6900,-15232
101854,85336,7916,6964,-15308
101865,85459,7888,7324,-15188
101842,85371,7492,7552,-14640
101891,85452,7096,8448,-13836
101855,85394,6784,9636,-12860
101876,85441,6384,9940,-12340
101865,85428,6144,10608,-11444
101882,85439,6224,11176,-11096
101880,85456,6760,11632,-11080
101909,85428,7328,11328,-11124
101923,85462,8264,10840,-11456
101897,85437,9088,10072,-11752
101917,85464,9736,9052,-12284
101903,85414,10232,8672,-12924
101922,85442,10528,8416,-13744
101864,85397,10368,8508,-14336
101880,85427,10176,8240,-15160
101858,85382,10112,7880,-15736
101875,85366,10444,8084,-16620
101855,85369,10536,8532,-17132
101866,85367,10060,8848,-17952
101830,85368,9116,8724,-17496
101820,85394,7160,8048,-16180
101836,85366,5672,7532,-14832
101846,85385,4504,6500,-13844
101858,85362,3952,5464,-13084
101867,85407,4692,4204,-11820
101881,85373,6128,3512,-10596
101914,85429,8400,2972,-10420
101901,85391,10412,2652,-9764
101955,85473,12328,2492,-9548
101924,85418,13920,2296,-8740
101974,85514,14544,2236,-8908
101918,85436,14328,2084,-9444
101958,85465,13960,1960,-9968
101901,85461,13524,1976,-10232
101930,85470,13160,1952,-10396
101883,85450,12652,2152,-10188
101881,85442,12560,2392,-10824
101895,85478,12496,2092,-10524
101886,85437,12488,2208,-10092
101925,85474,11428,2968,-10192
101926,85447,11144,2888,-11332
102034,85538,11872,760,-11656
102139,85594,12396,-1972,-11380
102381,85736,13576,-4176,-11256
102492,85794,14256,-3924,-10596
102640,85833,14452,-2068,-10732
102645,85824,14304,-208,-10880
102593,85779,14176,1468,-10864
102409,85697,14832,1288,-10380
102295,85678,15684,-488,-8600
102205,85645,16020,-1320,-6984
102159,85610,16884,-368,-5340
102098,85559,17644,924,-4076
102037,85556,18872,660,-4388
101978,85475,18812,4,-5316
101978,85504,18068,-284,-5816
101950,85462,17184,604,-5056
102004,85547,16420,2068,-4576
101982,85500,15560,4264,-3568
102033,85571,15628,5768,-3376
101968,85499,15724,4984,-2676
102033,85579,16060,3492,-2724
102013,85506,17236,1836,-3280
102015,85555,18716,628,-3592
102036,85581,18784,728,-2168
102075,85586,17816,1444,-2064
102067,85604,15164,2364,-2532
102067,85566,13312,3384,-3336
102060,85616,11616,4032,-2848
102028,85577,12216,3432,-1904
102089,85635,15136,2136,-332
102114,85640,17632,780,888
102208,85685,18780,364,2152
102200,85682,20256,-600,1688
102241,85731,20912,-1700,2428
102226,85682,19240,-1344,1948
102234,85672,16380,1012,-260
102168,85651,15360,2996,-1380
102160,85633,16652,2840,-1284
102148,85631,17184,1316,1604
102175,85662,16936,-72,2484
102147,85616,16708,-120,2176
102149,85616,17096,-452,1372
102114,85570,18152,-1368,1044
102093,85592,19204,-2916,848
102054,85543,19544,-3784,916
102056,85580,19276,-3156,1864
102014,85520,17748,-2272,1660
102030,85597,16092,-1684,1356
101968,85531,15148,-1748,1440
102056,85629,15580,-1956,1912
102041,85574,15972,-1748,3164
102101,85627,15904,-1348,3432
102069,85613,15116,-360,3232
102086,85587,15304,272,2316
102055,85603,14800,508,1820
102027,85544,13436,884,1304
102027,85575,10832,2224,524
101981,85505,8684,3332,-516
101980,85526,5828,4156,-1368
101952,85488,3208,5116,-1228
101975,85515,1848,7024,-1648
101934,85482,2392,8260,-2144
101998,85510,5264,7644,-2944
101975,85505,7728,6096,-3096
102004,85502,10380,4424,-3912
101974,85496,11188,3840,-3792
101948,85489,11828,3920,-5036
101918,85458,12316,4572,-6508
101923,85487,13180,4756,-7784
101915,85458,13916,4120,-9392
101903,85473,14620,2540,-11132
101850,85420,15292,800,-13184
101850,85425,15736,-1348,-14304
101818,85376,15144,-1440,-15176
101840,85429,15264,4,-15356
101826,85391,15308,1764,-15148
101898,85497,15756,3452,-15680
101864,85441,16160,3812,-16368
101946,85541,17140,3812,-16932
101900,85452,18092,4176,-17328
101954,85519,18800,4208,-17364
101941,85516,19276,4152,-16988
101989,85564,18992,4272,-16904
102016,85596,18020,5280,-17220
102094,85634,17400,6216,-17832
102166,85667,17180,7444,-19356
102199,85648,17276,7956,-20820
102243,85723,17580,6592,-20376
102220,85667,17844,3772,-18532
102266,85715,17544,-404,-16344
102247,85699,16512,-2172,-15020
102292,85735,14436,-1056,-14240
102245,85688,12792,1000,-14780
102220,85688,11656,2808,-15184
102165,85624,11020,3392,-15264
102134,85610,10512,3720,-14304
102120,85621,11212,3572,-13608
102150,85634,12116,2924,-12848
102150,85633,14124,2112,-12188
102148,85606,15888,1392,-10616
102100,85556,16436,1188,-9972
102049,85538,15820,1072,-9540
101974,85469,14576,1212,-9200
101951,85487,12676,1916,-9040
101887,85408,10628,2568,-9188
101911,85479,8572,2724,-9420
101881,85429,6900,2180,-9068
101920,85517,6080,1744,-8800
101871,85461,5732,1692,-8568
101922,85519,6156,1428,-8520
101882,85444,7204,736,-7932
101897,85469,8384,348,-7500
101861,85456,9304,196,-7604
101850,85445,9632,316,-7808
101825,85434,9804,692,-9028
101834,85396,9864,640,-9780
101841,85423,9724,696,-10704
101810,85396,9696,504,-11076
101847,85428,10504,876,-11184
101803,85379,11220,820,-11332
101849,85405,12152,928,-11652
101822,85402,12752,1060,-11288
101902,85460,12896,1220,-11332
101874,85446,12740,980,-11368
101938,85453,12428,464,-11376
101930,85482,12336,16,-11236
101947,85488,12384,-176,-11652
101919,85447,12636,-268,-12204
101901,85458,13572,200,-13492
101883,85423,14204,824,-14228
101867,85426,15216,1360,-15500
101865,85404,15736,1620,-16260
101869,85425,15940,1836,-17476
101856,85369,15972,2424,-18452
101869,85426,16532,3832,-20600
101845,85372,16640,5092,-21776
101873,85445,15824,6728,-22520
101845,85414,14288,7444,-21832
101912,85494,12984,7100,-20452
101874,85424,12308,5700,-19432
101938,85505,12032,4596,-18360
101910,85443,12200,4236,-17888
101915,85477,12780,4104,-17876
101862,85457,13252,3976,-18184
101856,85432,12976,4576,-19040
101829,85430,12396,5172,-20044
101823,85393,11688,5356,-20212
101837,85421,10856,5284,-20164
101802,85370,10176,4992,-19584
101826,85429,9276,4384,-18352
101805,85369,8488,3612,-17388
101863,85420,8012,2832,-16616
101815,85386,7764,2360,-15736
101846,85423,7648,2412,-14864
101830,85399,7408,2776,-14336
101858,85390,6600,2848,-13908
